Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-05 00:00:00-04:00,28.43000030517578,28.799999237060547,28.350000381469727,28.510000228881836,25927200,0.0,0.0
2024-09-06 00:00:00-04:00,28.559999465942383,28.770000457763672,28.280000686645508,28.559999465942383,31214500,0.0,0.0
2024-09-09 00:00:00-04:00,28.540000915527344,29.59000015258789,28.450000762939453,29.40999984741211,36558400,0.0,0.0
2024-09-10 00:00:00-04:00,29.420000076293945,29.760000228881836,29.190000534057617,29.739999771118164,32378800,0.0,0.0
2024-09-11 00:00:00-04:00,29.68000030517578,29.700000762939453,29.139999389648438,29.65999984741211,31943100,0.0,0.0
2024-09-12 00:00:00-04:00,29.579999923706055,29.709999084472656,28.760000228881836,29.15999984741211,32535900,0.0,0.0
2024-09-13 00:00:00-04:00,29.15999984741211,29.31999969482422,28.989999771118164,29.270000457763672,19987700,0.0,0.0
2024-09-16 00:00:00-04:00,29.56999969482422,30.139999389648438,29.440000534057617,30.06999969482422,29224600,0.0,0.0
2024-09-17 00:00:00-04:00,30.049999237060547,30.139999389648438,29.600000381469727,29.829999923706055,27055300,0.0,0.0
2024-09-18 00:00:00-04:00,30.0,30.139999389648438,29.729999542236328,29.75,25812800,0.0,0.0
2024-09-19 00:00:00-04:00,29.889999389648438,30.350000381469727,29.520000457763672,29.65999984741211,22653200,0.0,0.0
2024-09-20 00:00:00-04:00,29.540000915527344,29.549999237060547,29.229999542236328,29.420000076293945,56877400,0.0,0.0
2024-09-23 00:00:00-04:00,29.43000030517578,29.469999313354492,29.18000030517578,29.309999465942383,23126200,0.0,0.0
2024-09-24 00:00:00-04:00,29.25,29.59000015258789,29.149999618530273,29.5,21446200,0.0,0.0
2024-09-25 00:00:00-04:00,29.600000381469727,29.709999084472656,28.90999984741211,28.93000030517578,30712700,0.0,0.0
2024-09-26 00:00:00-04:00,28.479999542236328,29.010000228881836,28.309999465942383,28.969999313354492,32310400,0.0,0.0
2024-09-27 00:00:00-04:00,29.020000457763672,29.229999542236328,28.920000076293945,29.09000015258789,25013000,0.0,0.0
2024-09-30 00:00:00-04:00,29.110000610351562,29.190000534057617,28.780000686645508,28.940000534057617,27464700,0.0,0.0
2024-10-01 00:00:00-04:00,29.049999237060547,29.079999923706055,28.530000686645508,28.670000076293945,30725100,0.0,0.0
2024-10-02 00:00:00-04:00,28.600000381469727,28.770000457763672,28.3799991607666,28.610000610351562,24957200,0.0,0.0
2024-10-03 00:00:00-04:00,28.5,28.520000457763672,28.260000228881836,28.34000015258789,25678900,0.0,0.0
2024-10-04 00:00:00-04:00,28.290000915527344,28.59000015258789,28.239999771118164,28.579999923706055,28769000,0.0,0.0
2024-10-07 00:00:00-04:00,29.3700008392334,29.84000015258789,29.110000610351562,29.354999542236328,31873986,0.0,0.0
